id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1396817861507702785,1396817861507702785,2021-05-24 13:18:24 UTC,2021-05-24,13:18:24,+0000,29387745,guiarchas,Guilherme Archas,,"Muitos criticam a contratação do Sylvinho como técnico do #Corinthians, mas poucos sabem que ele fez história no Lyon da FRA  Qual sua opiniao @pepecarille ?   https://t.co/auZfjQ1MYR",pt,"[{'screen_name': 'pepecarille', 'name': 'o embaixador\U0001f976\U0001f9ca', 'id': '957388438432514049'}]",['https://globoesporte.globo.com/google/amp/futebol/futebol-internacional/futebol-frances/noticia/sylvinho-e-demitido-do-lyon.ghtml'],[],0,0,0,['corinthians'],[],https://twitter.com/guiarchas/status/1396817861507702785,False,,0,,,,,,,,[],,,,
1396814204011753481,1396814204011753481,2021-05-24 13:03:52 UTC,2021-05-24,13:03:52,+0000,1393351852712923137,coringaao_,Coringão alucinado✨🦅,,"Até então, esse foi o Mlk da base que mais me agradou, RÁPIDO, CANHOTO, DRIBLE CURTO, E LONGO E INTELIGENTE, tem tudo para evoluí. Só não gostei do arremate dele, fora isso pode ser um belo jogador, e uma jóia para o Corinthians. #VaiCorinthians  #timao  #Corinthians  #Sylvinho",pt,[],[],[],0,0,2,"['vaicorinthians', 'timao', 'corinthians', 'sylvinho']",[],https://twitter.com/Coringaao_/status/1396814204011753481,False,https://twitter.com/MeuTimao/status/1396805872446279682,0,,,,,,,,[],,,,
1396812851361288198,1396812839017500672,2021-05-24 12:58:29 UTC,2021-05-24,12:58:29,+0000,867847613491576832,historiaempb,Felipe dR. Prevedello (História em P&B),,"[7/7]》O que aliás, não interfere quando avalio que o tricolor paulista é maior que o alviverde.  Isso apenas me incomoda um pouco.  Afinal de contas, opino que o maior rival do #Corinthians é o Palmeiras que não é nem o segundo maior time do Estado de São Paulo.",pt,[],[],[],1,0,0,['corinthians'],[],https://twitter.com/historiaempb/status/1396812851361288198,False,,0,,,,,,,,[],,,,
1396812847959707656,1396812839017500672,2021-05-24 12:58:29 UTC,2021-05-24,12:58:29,+0000,867847613491576832,historiaempb,Felipe dR. Prevedello (História em P&B),,"[5/7]》Como pode ser tão freguês de um time que é tão massacrado pelo #Corinthians, quando não consegue impor a mesma disparidade na rivalidade?  Não a toa para muitos (inclusive corinthianos) a maior rivalidade no estado de São Paulo é o #Majestoso...",pt,[],[],[],1,0,0,"['corinthians', 'majestoso']",[],https://twitter.com/historiaempb/status/1396812847959707656,False,,0,,,,,,,,[],,,,
1396812846290321416,1396812839017500672,2021-05-24 12:58:28 UTC,2021-05-24,12:58:28,+0000,867847613491576832,historiaempb,Felipe dR. Prevedello (História em P&B),,"[4/7]》Quando projetou-se um #Majestoso na final, por pior que o #Corinthians estivesse, e está, a grande maioria (inclusive são-paulinos) se preocuparam em permanecer mais 1 ano na fila.  Os palmeirenses indignados perguntam-se há tempos...",pt,[],[],[],1,0,0,"['majestoso', 'corinthians']",[],https://twitter.com/historiaempb/status/1396812846290321416,False,,0,,,,,,,,[],,,,
1396808462844239875,1396808462844239875,2021-05-24 12:41:03 UTC,2021-05-24,12:41:03,+0000,1395778806749798404,timaofans,timao.fans,,O verdadeiro REI de São Paulo! #Corinthians #Timão #Sccp #Timedopovo #SãoPaulo #MaiordeSP  https://t.co/s2v7oYi9IX,pt,[],[],['https://pbs.twimg.com/media/E2J14otWEAUxM9L.jpg'],1,0,4,"['corinthians', 'timão', 'sccp', 'timedopovo', 'sãopaulo', 'maiordesp']",[],https://twitter.com/TimaoFans/status/1396808462844239875,False,,1,https://pbs.twimg.com/media/E2J14otWEAUxM9L.jpg,,,,,,,[],,,,
1396807671811018757,1396807671811018757,2021-05-24 12:37:55 UTC,2021-05-24,12:37:55,+0000,1380700445354692609,ojornaldosports,Jornal dos Sports,,Novo treinador tem história no clube como jogador e auxiliar técnico   https://t.co/X8NWcCNSAN   #Sylvinho #Corinthians #futebolpaulista #jornaldossports,pt,[],['https://www.ojornaldossports.com.br/post/sylvinho-%25C3%25A9-o-novo-t%25C3%25A9cnico-do-corinthians'],[],0,0,0,"['sylvinho', 'corinthians', 'futebolpaulista', 'jornaldossports']",[],https://twitter.com/ojornaldosports/status/1396807671811018757,False,,0,,,,,,,,[],,,,
1396806371912429574,1396806371912429574,2021-05-24 12:32:45 UTC,2021-05-24,12:32:45,+0000,116306294,cahmusicfitsccp,CÁSSIO REIS🥁🎶🦅⚽💪🏾🇿🇦🇧🇷,,"Fiel torcida, o técnico do @Corinthians já foi escolhido. Calma.. Não adianta ficar zicando o cara. Deixa ele mostrar o que vai fazer! Quando o Carille foi oficializado, falaram a mesma coisa. Vamos apoiar! Se não rolar, a gente protesta. #VaiCorinthians #Corinthians #sccp",pt,"[{'screen_name': 'corinthians', 'name': 'corinthians', 'id': '44627459'}]",[],[],0,0,1,"['vaicorinthians', 'corinthians', 'sccp']",[],https://twitter.com/CahmusicfitSccp/status/1396806371912429574,False,,0,,,,,,,,[],,,,
1396804840353894400,1396804840353894400,2021-05-24 12:26:39 UTC,2021-05-24,12:26:39,+0000,1390263698862837765,elielsccp7,𝙼𝚎𝚜𝚜𝚒 ¹⁹¹⁰ 🇦🇷,,Bem Vindo Sylvinho! #Corinthians #Sylvinho #ModernoESerCorinthians  https://t.co/kIUCYo2kYx,pt,[],[],['https://pbs.twimg.com/media/E2JymT2WQAEE4ZV.jpg'],0,0,0,"['corinthians', 'sylvinho', 'modernoesercorinthians']",[],https://twitter.com/elielsccp7/status/1396804840353894400,False,,1,https://pbs.twimg.com/media/E2JymT2WQAEE4ZV.jpg,,,,,,,[],,,,
1396803986955644928,1396803986955644928,2021-05-24 12:23:16 UTC,2021-05-24,12:23:16,+0000,67712941,portaldcmais,dcmais,,O #Corinthians anunciou ontem (23) o acerto com o técnico Sylvinho para comandar a sua equipe de futebol profissional até o final de 2022.  https://t.co/enuXYanFwx,pt,[],['https://is.gd/GIQKcr'],[],0,0,0,['corinthians'],[],https://twitter.com/portaldcmais/status/1396803986955644928,False,,0,,,,,,,,[],,,,
1396802045403828227,1396783323255644160,2021-05-24 12:15:33 UTC,2021-05-24,12:15:33,+0000,839734220620722176,vijayaza_10,𝙑𝙞𝙟𝙖𝙮𝘼𝙯𝙖`𝙇𝙚𝙤,,"@Corinthians Dando risada pra não chorar, TOMARE que dê certo.  #BoaSorteSylvinho  #Sylvinho  #Corinthians  #ModernoESerCorinthians  #VaiCorinthians",pt,[],[],[],0,0,2,"['boasortesylvinho', 'sylvinho', 'corinthians', 'modernoesercorinthians', 'vaicorinthians']",[],https://twitter.com/VijayAza_10/status/1396802045403828227,False,,0,,,,,,,,"[{'screen_name': 'Corinthians', 'name': 'Corinthians', 'id': '44627459'}]",,,,
1396800579163283463,1396800579163283463,2021-05-24 12:09:44 UTC,2021-05-24,12:09:44,+0000,1393351852712923137,coringaao_,Coringão alucinado✨🦅,,"Dando risada pra não chorar, TOMARE que dê certo.  #BoaSorteSylvinho  #Sylvinho  #Corinthians  #ModernoESerCorinthians  #VaiCorinthians",pt,[],[],[],0,0,4,"['boasortesylvinho', 'sylvinho', 'corinthians', 'modernoesercorinthians', 'vaicorinthians']",[],https://twitter.com/Coringaao_/status/1396800579163283463,False,https://twitter.com/Corinthians/status/1396783323255644160,0,,,,,,,,[],,,,
1396800388976754688,1396800388976754688,2021-05-24 12:08:58 UTC,2021-05-24,12:08:58,+0000,116306294,cahmusicfitsccp,CÁSSIO REIS🥁🎶🦅⚽💪🏾🇿🇦🇧🇷,,Bora apoiar então!!! #VaiCorinthians #sccp #Corinthians,pt,[],[],[],0,0,1,"['vaicorinthians', 'sccp', 'corinthians']",[],https://twitter.com/CahmusicfitSccp/status/1396800388976754688,False,https://twitter.com/ManCityPT/status/1396633289054687234,0,,,,,,,,[],,,,
1396799172460883974,1396799172460883974,2021-05-24 12:04:08 UTC,2021-05-24,12:04:08,+0000,1052385486591971328,sccpdados,SCCP Dados 📊,,"Sylvinho (Novo técnico do @Corinthians ) Seu único trabalho no Lyon: ⚔️ 11 jogos ✅ 3 vitórias ↔️ 4 empates ❌ 4 derrotas 📊 39,40% de aproveitamento 👟 7,8 fin p/ marcar ⚠️ 14,7 fin p/ sofrer gol 📈 53,18% de posse de bola em média  #meutimão #Corinthians #Sylvinho  https://t.co/EOS0SfuVNM",pt,"[{'screen_name': 'corinthians', 'name': 'corinthians', 'id': '44627459'}]",[],['https://pbs.twimg.com/media/E2JtcZoWYAM3wXS.jpg'],0,0,0,"['meutimão', 'corinthians', 'sylvinho']",[],https://twitter.com/sccpdados/status/1396799172460883974,False,,1,https://pbs.twimg.com/media/E2JtcZoWYAM3wXS.jpg,,,,,,,[],,,,
1396798457256480771,1396798457256480771,2021-05-24 12:01:18 UTC,2021-05-24,12:01:18,+0000,3046592607,garotinhosfc,Garotinhos F.C.,,"#FechadocomoTimão - O Corinthians anunciou neste domingo a contratação de Sylvinho, de 47 anos, Ex-Lyon, chega para um contrato até o fim de 2022. . #Corinthians #Timao #Alvinegro #Arena #Sylvinho #futebol #radio #internet #youtube #resenha #soccer #Lyon #Timedopovo #Mano #ENois  https://t.co/sbXsSltTyE",pt,[],[],['https://pbs.twimg.com/media/E2Jsy1YWYAQ33xE.jpg'],0,1,1,"['fechadocomotimão', 'corinthians', 'timao', 'alvinegro', 'arena', 'sylvinho', 'futebol', 'radio', 'internet', 'youtube', 'resenha', 'soccer', 'lyon', 'timedopovo', 'mano', 'enois']",[],https://twitter.com/garotinhosfc/status/1396798457256480771,False,,1,https://pbs.twimg.com/media/E2Jsy1YWYAQ33xE.jpg,,,,,,,[],,,,
1396797054643544066,1396797054643544066,2021-05-24 11:55:43 UTC,2021-05-24,11:55:43,+0000,131885419,fhahuvia,Fernando H. Ahuvia,,Notamos que estamos ficando velhos quando um dos seus ídolos de infância do #Corinthians volta ao clube para ser treinador (foi por causa do #Sylvinho que tentei ser lateral esquerdo jogando no clube quando era uma criança magra)  https://t.co/iwuOEPI9az,pt,[],[],['https://pbs.twimg.com/media/E2JrZATWEAImGbK.jpg'],0,1,4,"['corinthians', 'sylvinho']",[],https://twitter.com/fhahuvia/status/1396797054643544066,False,,1,https://pbs.twimg.com/media/E2JrZATWEAImGbK.jpg,,,,,,,[],,,,
1396796344585625600,1396796344585625600,2021-05-24 11:52:54 UTC,2021-05-24,11:52:54,+0000,302950011,loucosdobando_,Loucos do Bando,,"Fagner já está de volta ao CT Dr. Joaquim Grava! Após ser contaminado, novamente, pelo vírus da Covid-19, o lateral retorna aos treinamentos depois de 10 dias longe do clube.  #Corinthians #VaiCorinthians  https://t.co/rXlPSAQ19P",pt,[],[],['https://pbs.twimg.com/media/E2JqzVJXIAACijU.jpg'],1,3,20,"['corinthians', 'vaicorinthians']",[],https://twitter.com/loucosdobando_/status/1396796344585625600,False,,1,https://pbs.twimg.com/media/E2JqzVJXIAACijU.jpg,,,,,,,[],,,,
1396794084518465536,1396751756961456129,2021-05-24 11:43:55 UTC,2021-05-24,11:43:55,+0000,263919481,colwellnsno,andrew colwell,,@PictureSporting @MikeJ_A #Corinthians,und,[],[],[],0,0,0,['corinthians'],[],https://twitter.com/colwellNSNO/status/1396794084518465536,False,,0,,,,,,,,"[{'screen_name': 'PictureSporting', 'name': 'Historic Cricket Pictures', 'id': '906053660467191808'}, {'screen_name': 'MikeJ_A', 'name': 'Mike Andrews', 'id': '305032991'}]",,,,
1396792548207759361,1396792548207759361,2021-05-24 11:37:49 UTC,2021-05-24,11:37:49,+0000,1576942832,cristianosgt1,Cristiano Borges,,16. Este é o número cabalístico do #Corinthians no #brasileirao2021  A posição para o Timão ficar no próximo campeonato é a 16ª colocação.. #timao  #timãomilgrau  #MeuTimao,pt,[],[],[],0,0,0,"['corinthians', 'brasileirao2021', 'timao', 'timãomilgrau', 'meutimao']",[],https://twitter.com/Cristianosgt1/status/1396792548207759361,False,,0,,,,,,,,[],,,,
1396792233852997633,1396792233852997633,2021-05-24 11:36:34 UTC,2021-05-24,11:36:34,+0000,1317190376613031937,emundial3,【公式】ECムンディアル★2020年以降★,,#ブラジルリーグ の人気クラブ #コリンチャンス のトレーニングアイテムにポロシャツが新入荷！  #corinthians #ガヴィオンス #ブラジル代表 #サッカーウェア #南米サッカー #コリンチアーノ #フットサルウェア #サッカーセール #polo   https://t.co/0zAEl4m9k7  https://t.co/9V112nOsBR  https://t.co/NYn3T9hzjo,ja,[],"['https://search.rakuten.co.jp/search/mall/BAR19/?sid=258767', 'https://store.shopping.yahoo.co.jp/mundial/search.html?p=BAR19']","['https://pbs.twimg.com/media/E2Jm50xUcAAmktW.jpg', 'https://pbs.twimg.com/media/E2Jm7iXUYAAQgje.jpg', 'https://pbs.twimg.com/media/E2JnCz4VIAUwpyT.jpg', 'https://pbs.twimg.com/media/E2JnINZVEAUUC7I.jpg']",0,0,0,"['ブラジルリーグ', 'コリンチャンス', 'corinthians', 'ガヴィオンス', 'ブラジル代表', 'サッカーウェア', '南米サッカー', 'コリンチアーノ', 'フットサルウェア', 'サッカーセール', 'polo']",[],https://twitter.com/EMundial3/status/1396792233852997633,False,,1,https://pbs.twimg.com/media/E2Jm50xUcAAmktW.jpg,,,,,,,[],,,,
